deposit_count,borrow_count,repay_count,redeem_count,liquidation_count,total_liquidated_collateral_usd,total_liquidated_principal_usd,avg_time_gap,min_time_gap,burst_count,total_transactions,total_deposit_usd,total_borrow_usd,total_repay_usd,total_redeem_usd,total_liquidatcall_usd,is_risky_actual,ML_score_0_1000,score_range
2,0,0,0,0,0.0,0.0,813376784.5,471652,0,2,2259609.8782034474,0.0,0.0,0.0,0.0,0,1000,
6,0,0,2,0,0.0,0.0,203818619.75,418,0,8,7.053997334319023e+21,0.0,0.0,3.3554134762621045e+21,0.0,0,980,"[900, 1000)"
2,3,1,0,0,0.0,0.0,271651584.6666667,0,2,6,1.6328674771024888e+19,3.4621088575080233e+18,2.9575612542690217e+18,0.0,0.0,0,420,"[400, 500)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.4528996847809782e+17,0.0,0.0,0.0,0.0,0,1000,
12,0,0,6,0,0.0,0.0,90097172.5,38,3,18,2.2840900876754395e+22,0.0,0.0,1.828287088839506e+22,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,8.973157531980007e+19,0.0,0.0,0.0,0.0,0,1000,
6,3,4,11,0,0.0,0.0,67844556.58333333,36,5,24,1.2520560386271522e+23,78419318878.29086,78391799264.39093,1.2547545555239176e+23,0.0,0,960,"[900, 1000)"
5,1,0,0,0,0.0,0.0,270584063.1666667,104,1,6,2.47335719453273e+21,5.909965859268303e+20,0.0,0.0,0.0,1,0,"[0, 100)"
2,0,0,0,0,0.0,0.0,813376794.5,471528,0,2,2259609.8782034474,0.0,0.0,0.0,0.0,0,1000,
3,0,0,0,0,0.0,0.0,542253219.3333334,4374,0,3,1000874486957322.2,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1111204.6807465286,0.0,0.0,0.0,0.0,0,1000,
8,3,1,0,0,0.0,0.0,135538995.16666666,90,2,12,2.93367794161731e+21,9.673451595557443e+20,553578737.0640583,0.0,0.0,1,290,"[200, 300)"
3,0,0,1,0,0.0,0.0,406117007.25,354,0,4,7.774908470927938e+20,0.0,0.0,47771720.190865,0.0,0,1000,
0,0,0,1,0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,3.9971877997292795e+22,0.0,0,1000,
2,1,1,0,0,0.0,0.0,405727038.25,50,2,4,9.631413565226983e+19,7.913036714997314e+18,7.91388169473729e+18,0.0,0.0,0,770,"[700, 800)"
56,20,15,65,0,0.0,0.0,10451404.512820512,0,53,156,1.649846360236865e+23,2.357155901988947e+22,83500320518.93594,2.1446449760898304e+23,0.0,1,0,"[0, 100)"
3,1,2,3,1,2.205774397040987e+20,2.0052494518554427e+20,162542034.9,20,4,10,1.1146857737875474e+21,4.0027692783661915e+20,2.0048345331204928e+20,7.657598158313398e+20,0.0,1,50,"[0, 100)"
2,0,0,0,0,0.0,0.0,813384413.0,136417,0,2,2.942990744688436e+18,0.0,0.0,0.0,0.0,0,1000,
8,7,6,7,0,0.0,0.0,57901933.821428575,10,24,28,3.6121656745510404e+20,2.602943916331182e+20,2.604859551790818e+20,3.609653851203146e+20,0.0,1,300,"[300, 400)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,8642155.726292692,0.0,0.0,0.0,0.0,0,1000,
9,5,1,3,0,0.0,0.0,90527755.1111111,66,3,18,4.6352597486174774e+21,4358347235.661887,1759864774.0053678,5505268162.263532,0.0,0,570,"[500, 600)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,2.2016079479213136e+17,0.0,0.0,0.0,0.0,0,1000,
26,18,14,29,0,0.0,0.0,18726761.850574713,42,8,87,1.5007785315061335e+22,1.2702820582698435e+21,271319905617.276,1.0027024532747384e+22,0.0,1,350,"[300, 400)"
3,3,1,0,0,0.0,0.0,232669261.57142857,0,2,7,7.480420550235287e+21,1.8008520582101674e+21,799727696.2242568,0.0,0.0,1,260,"[200, 300)"
1,1,1,1,0,0.0,0.0,405399736.25,28,3,4,7.007051254927081e+21,9.01132247847015e+20,9.01132247847015e+20,7.007051254927081e+21,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,524232731.8563412,0.0,0.0,0.0,0.0,0,1000,
2,1,0,0,0,0.0,0.0,543494869.0,124,0,3,3.1708475229427852e+16,1585423761471392.8,0.0,0.0,0.0,1,10,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.9064924528960765e+17,0.0,0.0,0.0,0.0,0,1000,
1,0,0,1,0,0.0,0.0,813875852.0,3701011,0,2,855034896.1609638,0.0,0.0,856701774.8743395,0.0,0,1000,
8,5,0,0,0,0.0,0.0,124903070.84615384,78,3,13,3.203566027808508e+20,1.267662226102563e+20,0.0,0.0,0.0,1,0,"[0, 100)"
328,183,109,147,0,0.0,0.0,2125817.6036505867,0,416,767,2.619814408357879e+22,2.139544354689956e+22,4.909502719859272e+21,6.168450278325682e+21,0.0,1,0,"[0, 100)"
21,0,0,12,0,0.0,0.0,49405263.696969695,38,1,33,7.336264013399059e+19,0.0,0.0,152906655816.87262,0.0,0,990,"[900, 1000)"
1,0,0,1,0,0.0,0.0,811829184.5,218,0,2,496088633.1323141,0.0,0.0,496088686.16008973,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1116156.9496554565,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.0213239063049271e+18,0.0,0.0,0.0,0.0,0,1000,
1,1,0,0,0,0.0,0.0,810452824.5,0,1,2,2.347018571724983e+16,5004339524527328.0,0.0,0.0,0.0,1,0,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,5.401330818615518e+19,0.0,0.0,0.0,0.0,0,1000,
2,1,0,1,0,0.0,0.0,405876499.75,254,0,4,1.066173222231295e+19,1.5791658087812001e+18,0.0,4.030529134405923e+17,0.0,1,30,"[0, 100)"
2,0,0,2,0,0.0,0.0,407140680.5,2522,0,4,1.1345404412543662e+20,0.0,0.0,1.9900007978525105e+20,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813544305.5,946289,0,2,1186207.8824045546,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,12869.42871618047,0.0,0.0,0.0,0.0,0,1000,
1,1,1,2,0,0.0,0.0,324790251.8,60,2,5,4755251710.165159,3804201430.82645,3806518558.311787,8558414313.371805,0.0,0,880,"[800, 900)"
68,33,9,12,1,1.9082058119914353e+19,17347325.5635585,13255376.040650407,12,64,123,7.19154604271848e+20,1.4263196934882024e+20,9.134950000944185e+19,4.57483442912861e+20,0.0,1,30,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.158216299357468e+18,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813376790.5,471584,0,2,2259609.8782034474,0.0,0.0,0.0,0.0,0,1000,
56,39,22,32,0,0.0,0.0,10941934.637583893,0,20,149,1.180714492028877e+22,2.4702611606607873e+21,6.956978300825074e+20,2.871383439975458e+21,0.0,1,440,"[400, 500)"
3,0,0,2,0,0.0,0.0,324761196.8,142,0,5,4.5099732341484814e+20,0.0,0.0,3.920915744877099e+19,0.0,0,1000,
2,1,0,0,0,0.0,0.0,542852848.3333334,56,2,3,1.7047856907515953e+19,5.682618969171984e+18,0.0,0.0,0.0,1,0,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,2.4844128359375393e+19,0.0,0.0,0.0,0.0,0,1000,
1,0,0,1,0,0.0,0.0,813167864.5,508,0,2,9.904269857683757e+18,0.0,0.0,9.904270053943564e+18,0.0,0,1000,
8,14,8,5,2,8.66448679808047e+20,787680618.0073156,44036440.27027027,0,5,37,7.969516883159881e+21,1.5592769134660362e+21,1.551778272677426e+21,9.810985421631316e+19,0.0,1,60,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1094446.6583497876,0.0,0.0,0.0,0.0,0,1000,
23,4,0,6,0,0.0,0.0,49295295.878787875,24,7,33,3.318477640732101e+21,4.8390854942573265e+20,0.0,5.5007715821936063e+20,0.0,1,30,"[0, 100)"
1,0,0,5,0,0.0,0.0,271114307.3333333,510,0,6,25185180.674602993,0.0,0.0,648210263315.9421,0.0,0,1000,
0,0,0,3,0,0.0,0.0,541328600.6666666,0,2,3,0.0,0.0,0.0,2.27068128837221e+20,0.0,0,1000,
2,0,0,17,0,0.0,0.0,85681533.36842105,0,9,19,5.842039840000017e+21,0.0,0.0,1.9459444584028307e+22,0.0,0,990,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,3.737532010034612e+16,0.0,0.0,0.0,0.0,0,1000,
3,2,2,2,0,0.0,0.0,180419043.55555555,0,8,9,2.273332193857206e+19,1.4734309158630349e+19,4.54425450210235e+18,2.5464676772300396e+18,0.0,1,910,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.2420148464937946e+17,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1116124.7677219205,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813383610.0,625518,0,2,979362.0181581178,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813418068.0,239792,0,2,2.2961814875215222e+18,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813596415.5,762526,0,2,2.1561367070530104e+18,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.894596429738355e+17,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813380473.0,610434,0,2,7.475027393227457e+18,0.0,0.0,0.0,0.0,0,1000,
1,0,0,1,0,0.0,0.0,814727330.0,454,0,2,1052635204.4843282,0.0,0.0,1052635659.2227365,0.0,0,1000,
0,2,3,8,0,0.0,0.0,124926230.46153846,0,9,13,0.0,3.5458865088347284e+21,7.103250068069954e+21,1.6699776110174698e+22,0.0,0,960,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,198981.52258682175,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1518774830374849.8,0.0,0.0,0.0,0.0,0,1000,
25,7,1,2,0,0.0,0.0,46587655.25714286,20,10,35,2.1528335634526618e+20,3.0235926993524654e+19,25888352.27662537,75827242.41502178,0.0,1,30,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.1542037909691402e+18,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1133776.952399309,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813062007.0,1262884,0,2,5.5881857296711624e+16,0.0,0.0,0.0,0.0,0,1000,
42,12,0,2,0,0.0,0.0,29116988.48214286,22,25,56,4.701989707815788e+24,3.3497127361158587e+24,0.0,2.85656849882431e+23,0.0,1,40,"[0, 100)"
1,1,1,1,0,0.0,0.0,405435861.75,24,3,4,5.807668478536949e+21,2.300189266360003e+21,2.300189266360003e+21,5.807668478536949e+21,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1093929.7118855962,0.0,0.0,0.0,0.0,0,1000,
0,1,2,4,0,0.0,0.0,231991821.14285713,0,3,7,0.0,1601081225.3596702,3201306359.7899237,2.6254026037395676e+21,0.0,0,980,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,54889144.23064468,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,7.789477186277453e+19,0.0,0.0,0.0,0.0,0,1000,
20,9,4,5,0,0.0,0.0,42784562.7368421,0,14,38,5.19041681810083e+21,2.971856416572084e+21,3.1886488457758937e+21,5.106015401154975e+21,0.0,0,660,"[600, 700)"
0,0,0,2,0,0.0,0.0,812314562.0,1270508,0,2,0.0,0.0,0.0,11329297190.329796,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813558358.5,969963,0,2,1206582.2331530321,0.0,0.0,0.0,0.0,0,1000,
16,2,2,3,0,0.0,0.0,70888682.13043478,0,4,23,5.559371117258091e+21,3.5630153264276497e+21,3.475465960102161e+21,3.4754605524939875e+21,0.0,0,800,"[800, 900)"
3,1,1,3,0,0.0,0.0,203263376.5,154,0,8,5.914282535689781e+20,1.4001063060029029e+20,1.3970001148776587e+20,3.5014550700363304e+20,0.0,0,930,"[900, 1000)"
3,0,0,3,0,0.0,0.0,270939818.1666667,28219,0,6,3.75399529743863e+23,0.0,0.0,3.6043841247733995e+23,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1025259.1577042713,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,3.2687567248149847e+18,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1113881.7001495974,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1105763.9047866373,0.0,0.0,0.0,0.0,0,1000,
49,33,16,15,1,5.401581243475964e+22,51443630890.24728,14303389.131578946,0,46,114,1.1255889090513166e+24,5.469680535000661e+21,6.530241577739722e+21,1.2374042371968212e+23,0.0,1,0,"[0, 100)"
2,0,0,3,0,0.0,0.0,324788030.8,59263,0,5,1.917939110482669e+21,0.0,0.0,4.097761394914374e+21,0.0,0,1000,
3,1,1,1,0,0.0,0.0,271429638.8333333,52,3,6,5.651387550257525e+16,28256.871398154406,28256.871398154406,1986924.6451258615,0.0,0,910,"[900, 1000)"
143,147,153,154,0,0.0,0.0,2731275.837520938,0,163,597,1.4498426629172477e+24,3.320534388453798e+23,3.317069268148138e+23,1.4611815755063252e+24,0.0,1,0,"[0, 100)"
1,1,1,1,0,0.0,0.0,405424722.25,34,3,4,6.669546435377709e+21,2.8352040000000035e+21,2.8352040000000035e+21,6.669546435377709e+21,0.0,0,1000,
4,3,0,0,0,0.0,0.0,232655688.57142857,26,3,7,2.2383628753131325e+17,3.3798573147943104e+17,0.0,0.0,0.0,1,0,"[0, 100)"
1,1,0,0,0,0.0,0.0,814978678.0,82,1,2,1.8493637701002864e+16,3953.5390316070557,0.0,0.0,0.0,1,0,"[0, 100)"
5,4,5,7,0,0.0,0.0,77316615.0,0,11,21,3.90800720928721e+20,2.6755950596718866e+19,2.6251251017005117e+19,3.764829853159107e+20,0.0,0,850,"[800, 900)"
35,24,1,23,0,0.0,0.0,19594721.108433735,0,38,83,2.229551594632034e+21,5.5733292697364536e+20,20014343.0884225,3.711898886846595e+20,0.0,1,30,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1108462.3716111104,0.0,0.0,0.0,0.0,0,1000,
6,2,0,1,0,0.0,0.0,181165235.8888889,56,2,9,5.796463243544012e+19,2.5131581630492307e+19,0.0,11330313.973544152,0.0,1,0,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.0176668759218944e+18,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1105723.8603005672,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1092542.4879600005,0.0,0.0,0.0,0.0,0,1000,
4,0,0,5,0,0.0,0.0,180171658.1111111,0,4,9,5.7156061503912e+19,0.0,0.0,2.0743070928425573e+20,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,2.0245672002376752e+17,0.0,0.0,0.0,0.0,0,1000,
2,1,0,0,0,0.0,0.0,540861942.6666666,120,0,3,7.407732730289772e+20,1.0886164608810844e+20,0.0,0.0,0.0,1,0,"[0, 100)"
17,10,3,5,0,0.0,0.0,46493560.885714285,0,12,35,8.776903235729947e+21,1.366414747598995e+21,1.4063353479793413e+21,3.4693639699119263e+21,0.0,0,680,"[600, 700)"
1,1,1,1,0,0.0,0.0,404818540.0,38,3,4,1.6666897787904024e+21,6.171648000000008e+20,6.171648000000008e+20,1.6666897787904024e+21,0.0,0,1000,
7,6,0,0,0,0.0,0.0,125391746.15384616,40,5,13,8.980889588908635e+19,6.092784736445424e+19,0.0,0.0,0.0,1,0,"[0, 100)"
1,1,0,0,0,0.0,0.0,812812952.0,94,1,2,3.973771903986006e+19,16055636.792298464,0.0,0.0,0.0,1,0,"[0, 100)"
12,2,2,0,0,0.0,0.0,101625801.8125,34,1,16,2.639944983540196e+16,771.169544044299,771.6374869145268,0.0,0.0,0,400,"[400, 500)"
9,7,5,9,0,0.0,0.0,54131014.833333336,0,19,30,1.1320998234661172e+22,9.965477644732708e+21,9.965484631953097e+21,3.839752986701024e+22,0.0,0,970,"[900, 1000)"
1,1,1,1,0,0.0,0.0,404879110.25,26,2,4,2.8916397939710293e+21,8.935951021585017e+20,8.935951021585017e+20,2.8916397939710293e+21,0.0,0,990,"[900, 1000)"
39,24,11,3,2,2.2090588477910732e+21,2008235316.173703,20639793.10126582,20,33,79,1.1692112380628587e+22,2.6875014836512263e+20,2.7107334214725383e+20,2.7352289051660743e+20,0.0,1,70,"[0, 100)"
1,2,0,0,0,0.0,0.0,542807825.6666666,0,1,3,4.6332751589247386e+19,1.0098626311162081e+19,0.0,0.0,0.0,1,10,"[0, 100)"
1,1,0,0,0,0.0,0.0,814283294.5,36,1,2,508049.37443666434,1.0136807662960146e+17,0.0,0.0,0.0,1,0,"[0, 100)"
2,2,0,0,0,0.0,0.0,407140081.5,98,1,4,2.2730475876687936e+18,3.0410422988921075e+17,0.0,0.0,0.0,1,0,"[0, 100)"
1,0,0,1,0,0.0,0.0,810541479.5,24,1,2,1027676555.8648264,0.0,0.0,1027676581.0036844,0.0,0,1000,
10,5,0,1,0,0.0,0.0,101890851.875,28,4,16,1.7854467209673654e+22,1.2082781400394025e+22,0.0,1053929782.9161417,0.0,1,0,"[0, 100)"
0,0,0,1,0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,867231441.9659694,0.0,0,1000,
5,0,0,0,0,0.0,0.0,325513272.4,159164,0,5,3.834184550059573e+19,0.0,0.0,0.0,0.0,0,1000,
8,2,1,2,0,0.0,0.0,125221944.3076923,34,4,13,4.571388183572601e+19,11596674105.72045,11589707113.998251,77159001356.94016,0.0,0,880,"[800, 900)"
2,0,0,0,0,0.0,0.0,813379549.0,594308,0,2,998669.3554055672,0.0,0.0,0.0,0.0,0,1000,
86,62,45,57,0,0.0,0.0,6522406.232,0,192,250,2.2169199416626406e+22,2.3164201034194218e+22,1.1991513226122326e+21,3.8536807806854195e+18,0.0,1,0,"[0, 100)"
12,10,5,14,0,0.0,0.0,39685770.70731708,0,28,41,2.0859408839816873e+21,9.622995982105101e+20,583822851753.2285,2.4488773802354834e+21,0.0,1,120,"[100, 200)"
2,0,0,0,0,0.0,0.0,813415039.0,426364,0,2,2100349.0551774185,0.0,0.0,0.0,0.0,0,1000,
2,1,2,1,0,0.0,0.0,270271520.1666667,84,1,6,38483360812127.914,139928591139.98346,141397149099.73718,26161361526042.07,0.0,0,970,"[900, 1000)"
2,0,0,3,0,0.0,0.0,324966704.0,146,0,5,1.5258309058381775e+20,0.0,0.0,1711777156.8839848,0.0,0,1000,
1,0,0,1,0,0.0,0.0,811380335.5,230,0,2,980141020.6851099,0.0,0.0,980141251.8339248,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,98.7162782819831,0.0,0.0,0.0,0.0,0,1000,
5,2,3,5,0,0.0,0.0,108665885.8,18,6,15,7.451872038472119e+21,1.5021159637513032e+21,1.5118639449125573e+21,7.193753161048842e+21,0.0,0,970,"[900, 1000)"
14,6,3,6,0,0.0,0.0,56000892.4137931,16,11,29,3.912926260011953e+20,1.555852111950884e+20,180362730.54815716,595145907.8537003,0.0,1,160,"[100, 200)"
6,0,0,6,0,0.0,0.0,135154774.75,0,5,12,3.0094729095691407e+21,0.0,0.0,3.1830816530575367e+21,0.0,0,990,"[900, 1000)"
1,1,0,0,0,0.0,0.0,814296293.0,86,1,2,1.1414944394995674e+16,2282988878999135.0,0.0,0.0,0.0,1,0,"[0, 100)"
65,28,9,35,0,0.0,0.0,11901312.90510949,0,24,137,8.607840718126524e+22,6.0223743676758194e+22,3.014167145635936e+22,5.633407549308473e+22,0.0,1,20,"[0, 100)"
2,0,0,0,0,0.0,0.0,813339802.5,482448,0,2,1027511.921263438,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1108442.9069598208,0.0,0.0,0.0,0.0,0,1000,
4,0,0,0,0,0.0,0.0,406872497.25,234,0,4,1.834704754288674e+21,0.0,0.0,0.0,0.0,0,1000,
18,5,3,29,0,0.0,0.0,29533976.181818184,0,26,55,3.854167126268619e+21,2698056065.768193,2695704602.66084,1.652073633163178e+21,0.0,1,140,"[100, 200)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,211460654.21796855,0.0,0.0,0.0,0.0,0,1000,
1,1,0,0,0,0.0,0.0,814642245.0,279525,0,2,1467065174908988.5,277510246482044.88,0.0,0.0,0.0,1,10,"[0, 100)"
2,0,0,0,0,0.0,0.0,813140010.5,552,0,2,1.4158425738411297e+18,0.0,0.0,0.0,0.0,0,1000,
2,1,1,1,0,0.0,0.0,325644362.4,152,0,5,2.4294561500013322e+19,2.503978406054666e+18,2.5627695332712433e+18,3.674974707237473e+18,0.0,0,930,"[900, 1000)"
4,0,0,0,0,0.0,0.0,406797011.0,678,0,4,1.631699085430379e+18,0.0,0.0,0.0,0.0,0,1000,
0,0,0,4,0,0.0,0.0,406532489.75,0,2,4,0.0,0.0,0.0,9.48367921407712e+20,0.0,0,1000,
179,154,148,42,0,0.0,0.0,3114197.3059273423,0,194,523,3.1917765744208833e+24,5.323129221099342e+24,1.0555085071823901e+24,5.5282333842102676e+23,0.0,1,0,"[0, 100)"
2,0,0,0,0,0.0,0.0,812281200.0,6097974,0,2,1.2666413789532673e+23,0.0,0.0,0.0,0.0,0,1000,
1,1,0,0,0,0.0,0.0,814286737.0,1290,0,2,1.1191814376473716e+16,1790691182309591.8,0.0,0.0,0.0,1,0,"[0, 100)"
5,5,0,0,0,0.0,0.0,162309834.1,18,5,10,1.574793022271547e+21,9.095426461929948e+20,0.0,0.0,0.0,1,0,"[0, 100)"
2,0,0,1,0,0.0,0.0,540388135.0,29480,0,3,43754411.09140509,0.0,0.0,43664992.654712915,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1178119.3201983806,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.1298388976878131e+17,0.0,0.0,0.0,0.0,0,1000,
179,200,207,234,0,0.0,0.0,1988292.3,0,398,820,3.4138100752884294e+23,2.429010727038154e+23,2.429585546773766e+23,4.402254609636129e+23,0.0,1,0,"[0, 100)"
2,3,1,4,0,0.0,0.0,163051692.6,236,0,10,994062140.2142456,505675140.21996343,543485405.5313201,1335642853.2248507,0.0,0,820,"[800, 900)"
1,2,1,4,0,0.0,0.0,203696785.625,0,2,8,6.001247070000002e+20,349851172.99698246,350511603.88119555,6.620179360279855e+20,0.0,0,970,"[900, 1000)"
2,0,0,0,0,0.0,0.0,813338411.5,141841,0,2,3.1457592760046474e+18,0.0,0.0,0.0,0.0,0,1000,
2,1,2,3,0,0.0,0.0,203651592.625,0,5,8,639317369.7565376,542159401.1124965,550987031.1523136,648325143.8529456,0.0,0,980,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,5.510200236599296e+19,0.0,0.0,0.0,0.0,0,1000,
7,0,0,0,0,0.0,0.0,232809181.14285713,421873,0,7,2.441374889194415e+20,0.0,0.0,0.0,0.0,0,1000,
5,1,1,5,0,0.0,0.0,135395007.08333334,112,1,12,38678507917.15539,10003946933.728113,10012431856.939352,1.2451488520360906e+22,0.0,0,980,"[900, 1000)"
1,1,1,1,0,0.0,0.0,404535779.75,24,3,4,3.611619528000004e+17,141607.86581095506,141607.86581095506,3.575503332720003e+17,0.0,0,920,"[900, 1000)"
1,0,0,1,0,0.0,0.0,809487339.5,40,1,2,1.4768966853424773e+21,0.0,0.0,1.4768967307726144e+21,0.0,0,1000,
45,157,85,25,1,3.143354380161934e+23,299367083824.9461,5209474.236421725,0,82,313,6.588193100558973e+23,2.779610745139076e+24,7.547872579166686e+23,2.3241676138390512e+23,0.0,1,0,"[0, 100)"
8,0,0,0,0,0.0,0.0,203722715.0,522,0,8,1.3867350517734394e+21,0.0,0.0,0.0,0.0,0,1000,
95,64,26,38,0,0.0,0.0,7306306.878923767,0,85,223,6.980958914168207e+23,1.4887115643735339e+23,1.1767808854388612e+23,2.8730551426384252e+23,0.0,1,10,"[0, 100)"
2,1,0,0,0,0.0,0.0,540897265.3333334,18,2,3,1.7851449364394064e+16,997.4141208000005,0.0,0.0,0.0,1,0,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,98.7162782819831,0.0,0.0,0.0,0.0,0,1000,
20,20,17,14,0,0.0,0.0,22962319.38028169,38,7,71,1.876106304033217e+20,963876514.679313,933097790.0335208,1.74357430362055e+20,0.0,0,760,"[700, 800)"
0,0,0,1,0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,2068000922847.3718,0.0,0,1000,
1,0,0,2,0,0.0,0.0,542305485.6666666,36,1,3,117786852.87458314,0.0,0.0,246265927.17593357,0.0,0,1000,
3,2,2,2,0,0.0,0.0,180424082.55555555,0,8,9,2.2657781751405404e+19,1.4643796839131836e+19,4.5340209196313416e+18,2.5277929364800445e+18,0.0,1,910,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,2.0656964183213226e+17,0.0,0.0,0.0,0.0,0,1000,
11,8,5,2,0,0.0,0.0,62649231.84615385,30,15,26,7.88715163833358e+22,1.3623905972504454e+22,2.2520830819648766e+22,2.281903183496703e+22,0.0,0,880,"[800, 900)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,2.555341904235862e+21,0.0,0.0,0.0,0.0,0,1000,
4,1,0,0,0,0.0,0.0,325763577.2,42,1,5,1.0942487858437637e+18,128109914194654.31,0.0,0.0,0.0,1,0,"[0, 100)"
3,2,5,3,0,0.0,0.0,124902659.61538461,20,3,13,1.8129183362458556e+22,9.411905085751848e+21,9.400255926689661e+21,1.922905053165283e+22,0.0,0,1000,
3,1,0,1,0,0.0,0.0,325193299.0,70,1,5,2.894220386856664e+20,3.344996154886031e+19,0.0,1.5003618995746226e+20,0.0,1,30,"[0, 100)"
2,1,0,1,0,0.0,0.0,406495827.5,0,3,4,2998867398.324497,1999138311.5063844,0.0,1001231619.3080065,0.0,1,50,"[0, 100)"
8,2,16,3,0,0.0,0.0,56023171.20689655,28,5,29,1.055946394645196e+22,2.5122078562388274e+21,2.5107555015445064e+21,1.8768460661481506e+21,0.0,0,870,"[800, 900)"
83,60,18,26,0,0.0,0.0,8685006.647058824,0,99,187,6.172061792717879e+23,6.0386056907670906e+23,1.1656465636316825e+23,1.56503903232001e+23,0.0,1,30,"[0, 100)"
2,4,0,0,1,1.8068529468914954e+22,16425935880.831778,232396454.57142857,4369,0,7,1.4188468178514286e+23,32053869920.955772,0.0,0.0,0.0,1,10,"[0, 100)"
44,23,16,4,0,0.0,0.0,18741922.04597701,10,35,87,5.102080603339349e+21,3.841654444718881e+21,2.3584090116070777e+21,2.3053879937627424e+21,0.0,1,40,"[0, 100)"
1,0,0,1,0,0.0,0.0,813576360.5,5914779,0,2,1.8834515597324618e+18,0.0,0.0,8.085048571230041e+20,0.0,0,1000,
1,0,0,1,0,0.0,0.0,811987490.5,2379308,0,2,8.807015685977609e+20,0.0,0.0,7.791256165588343e+20,0.0,0,1000,
